ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text,created_year,created_month,created_day,created_hour,created_day_of_week,created_week_of_year,created_is_weekend,created_is_business_hours,created_part_of_day,is_priority_low,is_priority_medium,is_priority_high,is_priority_critical,priority_weight,is_active_ticket,is_waiting_state,is_unassigned,is_overdue_open,ticket_text_char_count,ticket_text_has_server,ticket_text_has_backup,ticket_text_has_vpn,ticket_text_has_email,ticket_text_has_printer,ticket_text_has_access_issue,ticket_text_has_urgent_language,issue_type_group,queue_group,role_group,sla_priority_class,sla_coverage_type,sla_initial_response_hours,sla_status_update_hours,sla_weight,is_sla_high_urgency,is_service_request,is_maintenance,first_response_sla_met,ticket_age_hours,sla_age_ratio,sla_breach_risk,sla_breach_severity,resolution_hours_log,met_estimate_flag,estimate_error_hours
T20260201.0002,VPN connection drops intermittently,"Remote employee experiences frequent VPN disconnections throughout the day, disrupting access to internal resources.","Hewitt Associates, Inc.",Primary Location,Scheduled,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-01 11:30:00,"Administrator, Autotask",,2026-02-09 11:00:00,2026-02-01 11:30:00,,,False,1,2.0,False,,,0.0,191.5,,4,14,"VPN connection drops intermittently Remote employee experiences frequent VPN disconnections throughout the day, disrupting access to internal resources.",2026,2,1,11,6,5,True,False,Morning,True,False,False,False,1,True,False,False,True,152,False,False,True,False,False,True,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1390.81,57.95,True,Critical,,False,
T20251221.0003,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,"Hewitt Associates, Inc.",Primary Location,Scheduled,Critical,Email,2.0,"Moore, James",IT:Technician II,Triage,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-21 05:00:00,"Administrator, Autotask",,2025-12-29 11:00:00,2025-12-21 05:00:00,,,False,4,2.0,False,,,0.0,198.0,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.,2025,12,21,5,6,51,True,False,Overnight,False,False,False,True,4,True,False,False,True,132,False,False,False,True,False,False,False,IT,Triage,IT,High,Expanded,0.25,4.0,4,True,False,False,True,2405.31,9621.23,True,Critical,,False,
T20260216.0001,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,"Hewitt Associates, Inc.",Primary Location,Scheduled,High,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-16 16:30:00,"Administrator, Autotask",,2026-02-24 10:30:00,2026-02-16 16:30:00,,,False,3,2.0,False,,,0.0,186.0,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,2026,2,16,16,0,8,False,True,Afternoon,False,False,True,False,3,True,False,False,True,141,False,False,False,False,False,True,False,SW,IT,IT,High,Standard,0.25,4.0,4,True,False,False,True,1025.81,4103.23,True,Critical,,False,
T20251229.0004,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.","Hewitt Associates, Inc.",Primary Location,Scheduled,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-29 23:00:00,"Administrator, Autotask",,2026-01-06 11:00:00,2025-12-29 23:00:00,,,False,1,2.0,False,,,0.0,180.0,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.",2025,12,29,23,0,1,False,False,Late Night,True,False,False,False,1,True,False,False,True,140,False,False,False,True,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2195.31,91.47,True,Critical,,False,
T20251217.0002,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,"Hewitt Associates, Inc.",Primary Location,Scheduled,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-17 17:30:00,"Administrator, Autotask",,2025-12-25 11:00:00,2025-12-17 17:30:00,,,False,2,2.0,False,,,0.0,185.5,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.,2025,12,17,17,2,51,False,False,Afternoon,False,True,False,False,2,True,False,False,True,113,False,True,False,False,False,False,False,SW,Triage,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2488.81,103.7,True,Critical,,False,
T20260209.0005,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,"Hewitt Associates, Inc.",Primary Location,Scheduled,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-09 07:30:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-09 07:30:00,,,False,1,2.0,False,,,0.0,171.5,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.,2026,2,9,7,0,7,False,False,Morning,True,False,False,False,1,True,False,False,True,132,False,False,False,True,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1202.81,50.12,True,Critical,,False,
T20260102.0003,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,"Hewitt Associates, Inc.",Primary Location,Scheduled,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-02 12:30:00,"Administrator, Autotask",,2026-01-09 15:30:00,2026-01-02 12:30:00,,,False,4,2.0,False,,,0.0,171.0,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,2026,1,2,12,4,1,False,True,Afternoon,False,False,False,True,4,True,False,False,True,121,False,False,False,False,False,False,False,IT,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,2109.81,87.91,True,Critical,,False,
T20251231.0003,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.","Hewitt Associates, Inc.",Primary Location,Scheduled,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-31 15:00:00,"Administrator, Autotask",,2026-01-08 09:00:00,2025-12-31 15:00:00,,,False,4,2.0,False,,,0.0,186.0,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",2025,12,31,15,2,1,False,True,Afternoon,False,False,False,True,4,True,False,False,True,134,False,False,True,True,False,True,False,IT,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,2155.31,89.8,True,Critical,,False,
T20260202.0003,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,"Hewitt Associates, Inc.",Primary Location,Scheduled,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Change Requests,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-02 07:30:00,"Administrator, Autotask",,2026-02-09 11:00:00,2026-02-02 07:30:00,,,False,2,2.0,False,,,0.0,171.5,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,2026,2,2,7,0,6,False,False,Morning,False,True,False,False,2,True,False,False,True,141,False,False,False,False,False,True,False,SW,IT,SW,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1370.81,57.12,True,Critical,,False,
T20260301.0001,Suspicious phishing email reported,Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,"Hewitt Associates, Inc.",Primary Location,Scheduled,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-03-01 10:30:00,"Administrator, Autotask",,2026-03-09 11:00:00,2026-03-01 10:30:00,,,False,4,2.0,False,,,0.0,192.5,,4,15,Suspicious phishing email reported Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,2026,3,1,10,6,9,True,False,Morning,False,False,False,True,4,True,False,False,True,140,False,False,False,True,False,False,False,IT,Triage,IT,High,Expanded,0.25,4.0,4,True,False,False,True,719.81,2879.23,True,Critical,,False,
T20260221.0003,Monitor flickering on docking station,User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,"Hewitt Associates, Inc.",Primary Location,Scheduled,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-21 13:30:00,"Administrator, Autotask",,2026-03-02 11:00:00,2026-02-21 13:30:00,,,False,2,2.0,False,,,0.0,213.5,,5,16,Monitor flickering on docking station User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,2026,2,21,13,5,8,True,False,Afternoon,False,True,False,False,2,True,False,False,True,152,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,908.81,37.87,True,Critical,,False,
T20251230.0001,Request for additional monitor,Department manager requesting a second monitor for their workstation to improve productivity.,"Hewitt Associates, Inc.",Primary Location,Escalate,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-30 23:00:00,"Administrator, Autotask",,2026-01-07 11:00:00,2025-12-30 23:00:00,,,False,1,2.0,False,,,0.0,180.0,,4,12,Request for additional monitor Department manager requesting a second monitor for their workstation to improve productivity.,2025,12,30,23,1,1,False,False,Late Night,True,False,False,False,1,True,False,False,True,124,False,False,False,False,False,False,False,IT,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2171.31,90.47,True,Critical,,False,
T20260115.0001,Laptop battery not holding charge,User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,"Hewitt Associates, Inc.",Primary Location,Escalate,High,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-15 16:00:00,"Administrator, Autotask",,2026-01-23 10:00:00,2026-01-15 16:00:00,,,False,3,2.0,False,,,0.0,186.0,,5,18,Laptop battery not holding charge User's Dell laptop battery drains from 100% to 0% in under an hour. Laptop is 2 years old.,2026,1,15,16,3,3,False,True,Afternoon,False,False,True,False,3,True,False,False,True,124,False,False,False,False,False,False,False,IT,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,1794.31,74.76,True,Critical,,False,
T20260115.0002,Printer jamming on 2nd floor,The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,"Hewitt Associates, Inc.",Primary Location,Escalate,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-15 16:30:00,"Administrator, Autotask",,2026-01-23 10:30:00,2026-01-15 16:30:00,,,False,2,2.0,False,,,0.0,186.0,,5,20,Printer jamming on 2nd floor The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,2026,1,15,16,3,3,False,True,Afternoon,False,True,False,False,2,True,False,False,True,148,False,False,False,False,True,False,False,SW,IT,IT,Medium,Standard,2.0,8.0,2,False,False,False,True,1793.81,896.9,True,Critical,,False,
T20260219.0001,Slow computer performance,User's workstation takes over 5 minutes to boot and applications are sluggish. Machine is 4 years old with HDD.,"Hewitt Associates, Inc.",Primary Location,Escalate,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-19 12:00:00,"Administrator, Autotask",,2026-02-26 15:00:00,2026-02-19 12:00:00,,,False,3,2.0,False,,,0.0,171.0,,3,19,Slow computer performance User's workstation takes over 5 minutes to boot and applications are sluggish. Machine is 4 years old with HDD.,2026,2,19,12,3,8,False,True,Afternoon,False,False,True,False,3,True,False,False,True,137,False,False,False,False,False,False,False,IT,IT,IT,High,Standard,0.25,4.0,4,True,False,False,True,958.31,3833.23,True,Critical,,False,
T20260120.0001,Request to install project management software,Project lead requesting installation of Monday.com desktop app on their workstation.,"Hewitt Associates, Inc.",Primary Location,Escalate,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-20 03:00:00,"Administrator, Autotask",,2026-01-27 11:00:00,2026-01-20 03:00:00,,,False,2,2.0,False,,,0.0,176.0,,6,11,Request to install project management software Project lead requesting installation of Monday.com desktop app on their workstation.,2026,1,20,3,1,4,False,False,Overnight,False,True,False,False,2,True,False,False,True,131,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1687.31,70.3,True,Critical,,False,
T20251215.0001,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.","Hewitt Associates, Inc.",Primary Location,Escalate,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-15 03:30:00,"Administrator, Autotask",,2025-12-22 11:00:00,2025-12-15 03:30:00,,,False,2,2.0,False,,,0.0,175.5,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",2025,12,15,3,0,51,False,False,Overnight,False,True,False,False,2,True,False,False,True,134,False,False,True,True,False,True,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2550.81,106.28,True,Critical,,False,
T20260102.0001,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,"Hewitt Associates, Inc.",Primary Location,Escalate,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-02 19:00:00,"Administrator, Autotask",,2026-01-12 11:00:00,2026-01-02 19:00:00,,,False,2,2.0,False,,,0.0,232.0,,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,2026,1,2,19,4,1,False,False,Evening,False,True,False,False,2,True,False,False,True,143,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2103.31,87.64,True,Critical,,False,
T20260203.0001,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.","Hewitt Associates, Inc.",Primary Location,Escalate,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-03 09:00:00,"Administrator, Autotask",,2026-02-10 12:00:00,2026-02-03 09:00:00,,,False,2,2.0,False,,,0.0,171.0,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",2026,2,3,9,1,6,False,True,Morning,False,True,False,False,2,True,False,False,True,134,False,False,True,True,False,True,False,IT,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,1345.31,56.05,True,Critical,,False,
T20251215.0002,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,"Hewitt Associates, Inc.",Primary Location,Escalate,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,Triage,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-15 12:00:00,"Administrator, Autotask",,2025-12-22 15:00:00,2025-12-15 12:00:00,,,False,2,2.0,False,,,0.0,171.0,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,2025,12,15,12,0,51,False,True,Afternoon,False,True,False,False,2,True,False,False,True,121,False,False,False,False,False,False,False,SW,Triage,IT,Medium,Standard,2.0,8.0,2,False,False,False,True,2542.31,1271.15,True,Critical,,False,
T20251224.0002,Windows update causing BSOD,Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,"Hewitt Associates, Inc.",Primary Location,Escalate,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-24 01:30:00,"Administrator, Autotask",,2025-12-31 11:00:00,2025-12-24 01:30:00,,,False,2,2.0,False,,,0.0,177.5,,4,14,Windows update causing BSOD Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,2025,12,24,1,2,52,False,False,Overnight,False,True,False,False,2,True,False,False,True,132,False,False,False,False,False,False,False,IT,IT,IT,Maintenance,Expanded,24.0,24.0,1,False,False,True,True,2336.81,97.37,True,Critical,,False,
T20251204.0003,Teams calls have audio echo,Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,"Hewitt Associates, Inc.",Primary Location,Escalate,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-04 10:30:00,"Administrator, Autotask",,2025-12-11 13:30:00,2025-12-04 10:30:00,,,False,3,2.0,False,,,0.0,171.0,,5,15,Teams calls have audio echo Multiple users in the open office area report audio echo issues during Microsoft Teams calls.,2025,12,4,10,3,49,False,True,Morning,False,False,True,False,3,True,False,False,True,121,False,False,False,False,False,False,False,IT,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,2807.81,116.99,True,Critical,,False,
T20251218.0002,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,"Hewitt Associates, Inc.",Primary Location,Escalate,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-18 02:30:00,"Administrator, Autotask",,2025-12-25 11:00:00,2025-12-18 02:30:00,,,False,1,2.0,False,,,0.0,176.5,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.,2025,12,18,2,3,51,False,False,Overnight,True,False,False,False,1,True,False,False,True,114,False,False,False,False,False,False,False,IT,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2479.81,103.33,True,Critical,,False,
T20260103.0001,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.","Hewitt Associates, Inc.",Primary Location,Escalate,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Change Requests,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-03 04:30:00,"Administrator, Autotask",,2026-01-12 11:00:00,2026-01-03 04:30:00,,,False,3,2.0,False,,,0.0,222.5,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.",2026,1,3,4,5,1,True,False,Overnight,False,False,True,False,3,True,False,False,True,140,False,False,False,True,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2093.81,87.24,True,Critical,,False,
T20260227.0005,New employee laptop setup,"New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.","Hewitt Associates, Inc.",Primary Location,Escalate,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,Triage,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-27 07:30:00,"Administrator, Autotask",,2026-03-06 11:00:00,2026-02-27 07:30:00,,,False,2,2.0,False,,,0.0,171.5,,4,17,"New employee laptop setup New hire starting next Monday needs a laptop configured with standard software suite, email, and VPN access.",2026,2,27,7,4,9,False,False,Morning,False,True,False,False,2,True,False,False,True,134,False,False,True,True,False,True,False,SW,Triage,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,770.81,32.12,True,Critical,,False,
T20260209.0006,Monitor flickering on docking station,User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,"Hewitt Associates, Inc.",Primary Location,Escalate,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-09 12:00:00,"Administrator, Autotask",,2026-02-16 15:00:00,2026-02-09 12:00:00,,,False,2,2.0,False,,,0.0,171.0,,5,16,Monitor flickering on docking station User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,2026,2,9,12,0,7,False,True,Afternoon,False,True,False,False,2,True,False,False,True,152,False,False,False,False,False,False,False,IT,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,1198.31,49.93,True,Critical,,False,
T20260218.0005,Windows update causing BSOD,Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,"Hewitt Associates, Inc.",Primary Location,Escalate,High,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-18 07:30:00,"Administrator, Autotask",,2026-02-25 11:00:00,2026-02-18 07:30:00,,,False,3,2.0,False,,,0.0,171.5,,4,14,Windows update causing BSOD Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,2026,2,18,7,2,8,False,False,Morning,False,False,True,False,3,True,False,False,True,132,False,False,False,False,False,False,False,SW,IT,IT,Maintenance,Expanded,24.0,24.0,1,False,False,True,True,986.81,41.12,True,Critical,,False,
T20260110.0004,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,"Hewitt Associates, Inc.",Primary Location,Escalate,High,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-10 22:00:00,"Administrator, Autotask",,2026-01-19 11:00:00,2026-01-10 22:00:00,,,False,3,2.0,False,,,0.0,205.0,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,2026,1,10,22,5,2,True,False,Late Night,False,False,True,False,3,True,False,False,True,137,False,False,False,False,False,False,False,SW,Triage,IT,High,Expanded,0.25,4.0,4,True,False,False,True,1908.31,7633.23,True,Critical,,False,
T20251229.0002,Keyboard and mouse not responding,User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.,"Hewitt Associates, Inc.",Primary Location,Waiting Vendor,Low,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-29 15:00:00,"Administrator, Autotask",,2026-01-06 09:00:00,2025-12-29 15:00:00,,,False,1,2.0,False,,,0.0,186.0,,5,14,Keyboard and mouse not responding User's wireless keyboard and mouse stopped working. New batteries did not fix the issue.,2025,12,29,15,0,1,False,True,Afternoon,True,False,False,False,1,True,True,False,True,122,False,False,False,False,False,False,False,IT,IT,IT,Low,Standard,4.0,48.0,1,False,False,False,True,2203.31,550.83,True,Critical,,False,
T20260202.0002,Internet speed slow at branch office,Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.,"Hewitt Associates, Inc.",Primary Location,Waiting Vendor,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-02 11:30:00,"Administrator, Autotask",,2026-02-09 14:30:00,2026-02-02 11:30:00,,,False,4,2.0,False,,,0.0,171.0,,6,18,Internet speed slow at branch office Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.,2026,2,2,11,0,6,False,True,Morning,False,False,False,True,4,True,True,False,True,153,False,False,False,False,False,False,False,IT,IT,IT,High,Standard,0.25,4.0,4,True,False,False,True,1366.81,5467.23,True,Critical,,False,
T20251222.0001,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.","Hewitt Associates, Inc.",Primary Location,Waiting Vendor,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-22 14:30:00,"Administrator, Autotask",,2025-12-30 08:30:00,2025-12-22 14:30:00,,,False,1,2.0,False,,,0.0,186.0,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.",2025,12,22,14,0,52,False,True,Afternoon,True,False,False,False,1,True,True,False,True,140,False,False,False,True,False,False,False,IT,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,2371.81,98.83,True,Critical,,False,
T20260117.0002,Need access to CRM application,Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.,"Hewitt Associates, Inc.",Primary Location,Waiting Vendor,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-17 22:30:00,"Administrator, Autotask",,2026-01-26 11:00:00,2026-01-17 22:30:00,,,False,1,2.0,False,,,0.0,204.5,,5,14,Need access to CRM application Sales rep needs access provisioned to the Salesforce CRM. Manager has approved the request.,2026,1,17,22,5,3,True,False,Late Night,True,False,False,False,1,True,True,False,True,122,False,False,False,False,False,True,False,Triage,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1739.81,72.49,True,Critical,,False,
T20260215.0002,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,"Hewitt Associates, Inc.",Primary Location,Waiting Vendor,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-15 14:30:00,"Administrator, Autotask",,2026-02-23 11:00:00,2026-02-15 14:30:00,,,False,3,2.0,False,,,0.0,188.5,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,2026,2,15,14,6,7,True,False,Afternoon,False,False,True,False,3,True,True,False,True,137,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1051.81,43.83,True,Critical,,False,
T20260218.0003,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,"Hewitt Associates, Inc.",Primary Location,Waiting Vendor,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-18 20:00:00,"Administrator, Autotask",,2026-02-26 11:00:00,2026-02-18 20:00:00,,,False,2,2.0,False,,,0.0,183.0,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.,2026,2,18,20,2,8,False,False,Evening,False,True,False,False,2,True,True,False,True,132,False,False,False,True,False,False,False,SW,IT,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,974.31,487.15,True,Critical,,False,
